task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
1758,Sensor Noise,3,2,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,motion blur,4,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 4,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_4
1759,Sensor Noise,3,2,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,motion blur,5,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 5,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_5
1760,Sensor Noise,3,2,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,motion blur,6,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_6
1761,Sensor Noise,4,1,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,motion blur,7,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_7
1762,Sensor Noise,4,1,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,motion blur,8,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 8,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_8
1763,Sensor Noise,4,1,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,motion blur,9,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 9,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_9
1764,Sensor Noise,1,4,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,gaussian blur,1,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 11,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_11
1765,Sensor Noise,3,2,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,gaussian blur,2,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 12,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_12
1766,Sensor Noise,2,3,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,gaussian blur,3,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 13,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_13
1767,Sensor Noise,4,1,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,gaussian blur,4,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 14,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_14
1768,Sensor Noise,4,1,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,gaussian blur,5,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 15,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_15
1769,Sensor Noise,5,0,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,gaussian blur,7,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 17,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_17
1770,Sensor Noise,5,0,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,gaussian blur,9,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 19,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_19
1771,Sensor Noise,5,0,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,gaussian blur,10,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 20,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_20
1772,Sensor Noise,2,3,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,zoom blur,1,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 21,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_21
1773,Sensor Noise,3,2,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,zoom blur,3,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 23,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_23
1774,Sensor Noise,3,2,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,zoom blur,5,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 25,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_25
1775,Sensor Noise,2,3,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,zoom blur,6,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 26,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_26
1776,Sensor Noise,3,2,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,zoom blur,7,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 27,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_27
1777,Sensor Noise,4,1,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,zoom blur,8,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 28,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_28
1778,Sensor Noise,5,0,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,zoom blur,9,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 29,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_29
1779,Sensor Noise,5,0,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,zoom blur,10,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 30,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_30
1780,Sensor Noise,2,3,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,fog,1,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 31,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_31
1781,Sensor Noise,2,3,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,fog,2,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 32,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_32
1782,Sensor Noise,2,3,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,fog,3,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 33,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_33
1783,Sensor Noise,2,3,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,fog,4,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 34,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_34
1784,Sensor Noise,1,4,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,fog,5,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 35,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_35
1785,Sensor Noise,2,3,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,fog,6,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 36,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_36
1786,Sensor Noise,4,1,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,fog,7,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 37,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_37
1787,Sensor Noise,4,1,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,fog,9,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 39,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_39
1788,Sensor Noise,5,0,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,fog,10,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 40,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_40
1789,Sensor Noise,2,3,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,glass blur,1,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 41,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_41
1790,Sensor Noise,3,2,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,glass blur,2,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 42,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_42
1791,Sensor Noise,4,1,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,100,0,0,0,glass blur,3,,,,,,LIVING ROOM SCENE6 put the white mug on the plate and put the chocolate pudding to the right of the plate,put the white mug on the plate and put the chocolate pudding to the right of the plate view 0 0 100 0 0 initstate 0 noise 43,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_43
