task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
1995,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,1,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level1 sample4,pick_up_the_cream_cheese_and_place_it_in_the_basket_level1_sample4
1996,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,2,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level2 sample1,pick_up_the_cream_cheese_and_place_it_in_the_basket_level2_sample1
1997,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,2,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level2 sample2,pick_up_the_cream_cheese_and_place_it_in_the_basket_level2_sample2
1998,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,2,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level2 sample3,pick_up_the_cream_cheese_and_place_it_in_the_basket_level2_sample3
1999,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,2,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level2 sample4,pick_up_the_cream_cheese_and_place_it_in_the_basket_level2_sample4
2000,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,3,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level3 sample1,pick_up_the_cream_cheese_and_place_it_in_the_basket_level3_sample1
2001,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,3,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level3 sample2,pick_up_the_cream_cheese_and_place_it_in_the_basket_level3_sample2
2002,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,3,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level3 sample3,pick_up_the_cream_cheese_and_place_it_in_the_basket_level3_sample3
2003,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,3,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level3 sample4,pick_up_the_cream_cheese_and_place_it_in_the_basket_level3_sample4
2004,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,4,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level4 sample1,pick_up_the_cream_cheese_and_place_it_in_the_basket_level4_sample1
2005,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,4,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level4 sample2,pick_up_the_cream_cheese_and_place_it_in_the_basket_level4_sample2
2006,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,4,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level4 sample3,pick_up_the_cream_cheese_and_place_it_in_the_basket_level4_sample3
2007,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,4,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level4 sample4,pick_up_the_cream_cheese_and_place_it_in_the_basket_level4_sample4
2008,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,5,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level5 sample1,pick_up_the_cream_cheese_and_place_it_in_the_basket_level5_sample1
2009,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,5,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level5 sample2,pick_up_the_cream_cheese_and_place_it_in_the_basket_level5_sample2
2010,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,5,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level5 sample3,pick_up_the_cream_cheese_and_place_it_in_the_basket_level5_sample3
2011,Objects Layout,5,0,pick_up_the_cream_cheese_and_place_it_in_the_basket,,,,,,,,,,,,,5,pick up the cream cheese and place it in the basket,pick up the cream cheese and place it in the basket level5 sample4,pick_up_the_cream_cheese_and_place_it_in_the_basket_level5_sample4
2012,Objects Layout,2,3,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,22,,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket add 22,pick_up_the_ketchup_and_place_it_in_the_basket_add_22
2013,Objects Layout,1,4,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,24,,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket add 24,pick_up_the_ketchup_and_place_it_in_the_basket_add_24
2014,Objects Layout,1,4,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,26,,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket add 26,pick_up_the_ketchup_and_place_it_in_the_basket_add_26
2015,Objects Layout,1,4,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,28,,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket add 28,pick_up_the_ketchup_and_place_it_in_the_basket_add_28
2016,Objects Layout,1,4,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,29,,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket add 29,pick_up_the_ketchup_and_place_it_in_the_basket_add_29
2017,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,1,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level1 sample1,pick_up_the_ketchup_and_place_it_in_the_basket_level1_sample1
2018,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,1,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level1 sample2,pick_up_the_ketchup_and_place_it_in_the_basket_level1_sample2
2019,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,1,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level1 sample3,pick_up_the_ketchup_and_place_it_in_the_basket_level1_sample3
2020,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,1,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level1 sample4,pick_up_the_ketchup_and_place_it_in_the_basket_level1_sample4
2021,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,2,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level2 sample1,pick_up_the_ketchup_and_place_it_in_the_basket_level2_sample1
2022,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,2,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level2 sample2,pick_up_the_ketchup_and_place_it_in_the_basket_level2_sample2
2023,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,2,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level2 sample3,pick_up_the_ketchup_and_place_it_in_the_basket_level2_sample3
2024,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,2,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level2 sample4,pick_up_the_ketchup_and_place_it_in_the_basket_level2_sample4
2025,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,3,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level3 sample1,pick_up_the_ketchup_and_place_it_in_the_basket_level3_sample1
2026,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,3,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level3 sample2,pick_up_the_ketchup_and_place_it_in_the_basket_level3_sample2
2027,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,3,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level3 sample3,pick_up_the_ketchup_and_place_it_in_the_basket_level3_sample3
2028,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,3,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level3 sample4,pick_up_the_ketchup_and_place_it_in_the_basket_level3_sample4
2029,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,4,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level4 sample1,pick_up_the_ketchup_and_place_it_in_the_basket_level4_sample1
2030,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,4,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level4 sample2,pick_up_the_ketchup_and_place_it_in_the_basket_level4_sample2
2031,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,4,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level4 sample3,pick_up_the_ketchup_and_place_it_in_the_basket_level4_sample3
2032,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,4,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level4 sample4,pick_up_the_ketchup_and_place_it_in_the_basket_level4_sample4
2033,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,5,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level5 sample1,pick_up_the_ketchup_and_place_it_in_the_basket_level5_sample1
2034,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,5,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level5 sample2,pick_up_the_ketchup_and_place_it_in_the_basket_level5_sample2
2035,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,5,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level5 sample3,pick_up_the_ketchup_and_place_it_in_the_basket_level5_sample3
2036,Objects Layout,5,0,pick_up_the_ketchup_and_place_it_in_the_basket,,,,,,,,,,,,,5,pick up the ketchup and place it in the basket,pick up the ketchup and place it in the basket level5 sample4,pick_up_the_ketchup_and_place_it_in_the_basket_level5_sample4
2037,Objects Layout,3,2,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,10,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 10,pick_up_the_milk_and_place_it_in_the_basket_add_10
2038,Objects Layout,3,2,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,11,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 11,pick_up_the_milk_and_place_it_in_the_basket_add_11
2039,Objects Layout,3,2,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,12,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 12,pick_up_the_milk_and_place_it_in_the_basket_add_12
2040,Objects Layout,3,2,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,13,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 13,pick_up_the_milk_and_place_it_in_the_basket_add_13
2041,Objects Layout,2,3,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,14,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 14,pick_up_the_milk_and_place_it_in_the_basket_add_14
2042,Objects Layout,2,3,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,16,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 16,pick_up_the_milk_and_place_it_in_the_basket_add_16
2043,Objects Layout,3,2,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,17,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 17,pick_up_the_milk_and_place_it_in_the_basket_add_17
2044,Objects Layout,3,2,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,18,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 18,pick_up_the_milk_and_place_it_in_the_basket_add_18
2045,Objects Layout,3,2,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,19,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 19,pick_up_the_milk_and_place_it_in_the_basket_add_19
2046,Objects Layout,1,4,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,20,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 20,pick_up_the_milk_and_place_it_in_the_basket_add_20
2047,Objects Layout,1,4,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,21,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 21,pick_up_the_milk_and_place_it_in_the_basket_add_21
2048,Objects Layout,3,2,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,22,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 22,pick_up_the_milk_and_place_it_in_the_basket_add_22
2049,Objects Layout,1,4,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,23,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 23,pick_up_the_milk_and_place_it_in_the_basket_add_23
2050,Objects Layout,1,4,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,24,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 24,pick_up_the_milk_and_place_it_in_the_basket_add_24
2051,Objects Layout,3,2,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,25,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 25,pick_up_the_milk_and_place_it_in_the_basket_add_25
2052,Objects Layout,1,4,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,26,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 26,pick_up_the_milk_and_place_it_in_the_basket_add_26
2053,Objects Layout,4,1,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,27,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 27,pick_up_the_milk_and_place_it_in_the_basket_add_27
2054,Objects Layout,3,2,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,28,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 28,pick_up_the_milk_and_place_it_in_the_basket_add_28
2055,Objects Layout,2,3,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,29,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 29,pick_up_the_milk_and_place_it_in_the_basket_add_29
2056,Objects Layout,2,3,pick_up_the_milk_and_place_it_in_the_basket,,,,,,,,,,,,3,,pick up the milk and place it in the basket,pick up the milk and place it in the basket add 3,pick_up_the_milk_and_place_it_in_the_basket_add_3
