task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
1847,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level4 sample3,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level4_sample3
1848,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level4 sample4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level4_sample4
1849,Objects Layout,3,2,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,5,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level5 sample1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level5_sample1
1850,Objects Layout,5,0,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,5,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level5 sample3,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level5_sample3
1851,Objects Layout,4,1,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,,,,,,,,,,,,,5,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate level5 sample4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_level5_sample4
1852,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,1,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_1
1853,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,13,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 13,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_13
1854,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,14,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 14,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_14
1855,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,16,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 16,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_16
1856,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,18,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 18,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_18
1857,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,19,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 19,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_19
1858,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,20,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 20,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_20
1859,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,21,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 21,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_21
1860,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,22,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 22,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_22
1861,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,23,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 23,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_23
1862,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,24,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 24,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_24
1863,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,25,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 25,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_25
1864,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,26,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 26,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_26
1865,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,27,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 27,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_27
1866,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,28,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 28,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_28
1867,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,29,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 29,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_29
1868,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,30,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 30,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_30
1869,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,7,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 7,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_7
1870,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,9,,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate add 9,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_add_9
1871,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,2,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level2 sample1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level2_sample1
1872,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,2,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level2 sample2,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level2_sample2
1873,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,2,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level2 sample3,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level2_sample3
1874,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,2,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level2 sample4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level2_sample4
1875,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,3,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level3 sample2,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level3_sample2
1876,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,3,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level3 sample3,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level3_sample3
1877,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,3,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level3 sample4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level3_sample4
1878,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level4 sample1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level4_sample1
1879,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level4 sample3,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level4_sample3
1880,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,4,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level4 sample4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level4_sample4
1881,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,5,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level5 sample1,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level5_sample1
1882,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,5,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level5 sample2,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level5_sample2
1883,Objects Layout,5,0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,,,,,,,,,,,,,5,pick up the black bowl next to the cookie box and place it on the plate,pick up the black bowl next to the cookie box and place it on the plate level5 sample4,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_level5_sample4
1884,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,,,14,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate add 14,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_add_14
1885,Objects Layout,3,2,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,,,18,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate add 18,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_add_18
1886,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,,,22,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate add 22,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_add_22
1887,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,,,24,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate add 24,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_add_24
1888,Objects Layout,3,2,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,,,25,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate add 25,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_add_25
1889,Objects Layout,4,1,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,,,26,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate add 26,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_add_26
1890,Objects Layout,3,2,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,,,,,,,,,,,,27,,pick up the black bowl next to the plate and place it on the plate,pick up the black bowl next to the plate and place it on the plate add 27,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_add_27
