task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
1954,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,6,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 6,open_the_top_drawer_and_put_the_bowl_inside_add_6
1955,Objects Layout,1,4,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,7,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 7,open_the_top_drawer_and_put_the_bowl_inside_add_7
1956,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,8,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 8,open_the_top_drawer_and_put_the_bowl_inside_add_8
1957,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside,,,,,,,,,,,,9,,open the top drawer and put the bowl inside,open the top drawer and put the bowl inside add 9,open_the_top_drawer_and_put_the_bowl_inside_add_9
1958,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,1,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level1 sample1,open_the_top_drawer_and_put_the_bowl_inside_moved_level1_sample1
1959,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,1,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level1 sample2,open_the_top_drawer_and_put_the_bowl_inside_moved_level1_sample2
1960,Objects Layout,1,4,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,1,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level1 sample4,open_the_top_drawer_and_put_the_bowl_inside_moved_level1_sample4
1961,Objects Layout,2,3,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,2,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level2 sample1,open_the_top_drawer_and_put_the_bowl_inside_moved_level2_sample1
1962,Objects Layout,4,1,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,2,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level2 sample3,open_the_top_drawer_and_put_the_bowl_inside_moved_level2_sample3
1963,Objects Layout,3,2,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,2,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level2 sample4,open_the_top_drawer_and_put_the_bowl_inside_moved_level2_sample4
1964,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,3,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level3 sample1,open_the_top_drawer_and_put_the_bowl_inside_moved_level3_sample1
1965,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,3,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level3 sample2,open_the_top_drawer_and_put_the_bowl_inside_moved_level3_sample2
1966,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,3,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level3 sample3,open_the_top_drawer_and_put_the_bowl_inside_moved_level3_sample3
1967,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,3,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level3 sample4,open_the_top_drawer_and_put_the_bowl_inside_moved_level3_sample4
1968,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,4,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level4 sample1,open_the_top_drawer_and_put_the_bowl_inside_moved_level4_sample1
1969,Objects Layout,4,1,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,4,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level4 sample2,open_the_top_drawer_and_put_the_bowl_inside_moved_level4_sample2
1970,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,4,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level4 sample3,open_the_top_drawer_and_put_the_bowl_inside_moved_level4_sample3
1971,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,4,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level4 sample4,open_the_top_drawer_and_put_the_bowl_inside_moved_level4_sample4
1972,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,5,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level5 sample1,open_the_top_drawer_and_put_the_bowl_inside_moved_level5_sample1
1973,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,5,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level5 sample2,open_the_top_drawer_and_put_the_bowl_inside_moved_level5_sample2
1974,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,5,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level5 sample3,open_the_top_drawer_and_put_the_bowl_inside_moved_level5_sample3
1975,Objects Layout,5,0,open_the_top_drawer_and_put_the_bowl_inside_moved,,,,,,,,,,,,,5,open the top drawer and put the bowl inside moved,open the top drawer and put the bowl inside moved level5 sample4,open_the_top_drawer_and_put_the_bowl_inside_moved_level5_sample4
1976,Objects Layout,2,3,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,1,,push the plate to the front of the stove,push the plate to the front of the stove add 1,push_the_plate_to_the_front_of_the_stove_add_1
1977,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,10,,push the plate to the front of the stove,push the plate to the front of the stove add 10,push_the_plate_to_the_front_of_the_stove_add_10
1978,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,11,,push the plate to the front of the stove,push the plate to the front of the stove add 11,push_the_plate_to_the_front_of_the_stove_add_11
1979,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,12,,push the plate to the front of the stove,push the plate to the front of the stove add 12,push_the_plate_to_the_front_of_the_stove_add_12
1980,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,14,,push the plate to the front of the stove,push the plate to the front of the stove add 14,push_the_plate_to_the_front_of_the_stove_add_14
1981,Objects Layout,2,3,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,15,,push the plate to the front of the stove,push the plate to the front of the stove add 15,push_the_plate_to_the_front_of_the_stove_add_15
1982,Objects Layout,2,3,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,16,,push the plate to the front of the stove,push the plate to the front of the stove add 16,push_the_plate_to_the_front_of_the_stove_add_16
1983,Objects Layout,2,3,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,17,,push the plate to the front of the stove,push the plate to the front of the stove add 17,push_the_plate_to_the_front_of_the_stove_add_17
1984,Objects Layout,3,2,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,18,,push the plate to the front of the stove,push the plate to the front of the stove add 18,push_the_plate_to_the_front_of_the_stove_add_18
1985,Objects Layout,3,2,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,19,,push the plate to the front of the stove,push the plate to the front of the stove add 19,push_the_plate_to_the_front_of_the_stove_add_19
1986,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,2,,push the plate to the front of the stove,push the plate to the front of the stove add 2,push_the_plate_to_the_front_of_the_stove_add_2
1987,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,21,,push the plate to the front of the stove,push the plate to the front of the stove add 21,push_the_plate_to_the_front_of_the_stove_add_21
1988,Objects Layout,2,3,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,22,,push the plate to the front of the stove,push the plate to the front of the stove add 22,push_the_plate_to_the_front_of_the_stove_add_22
1989,Objects Layout,2,3,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,23,,push the plate to the front of the stove,push the plate to the front of the stove add 23,push_the_plate_to_the_front_of_the_stove_add_23
1990,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,24,,push the plate to the front of the stove,push the plate to the front of the stove add 24,push_the_plate_to_the_front_of_the_stove_add_24
1991,Objects Layout,3,2,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,25,,push the plate to the front of the stove,push the plate to the front of the stove add 25,push_the_plate_to_the_front_of_the_stove_add_25
1992,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,26,,push the plate to the front of the stove,push the plate to the front of the stove add 26,push_the_plate_to_the_front_of_the_stove_add_26
1993,Objects Layout,2,3,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,27,,push the plate to the front of the stove,push the plate to the front of the stove add 27,push_the_plate_to_the_front_of_the_stove_add_27
1994,Objects Layout,2,3,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,28,,push the plate to the front of the stove,push the plate to the front of the stove add 28,push_the_plate_to_the_front_of_the_stove_add_28
1995,Objects Layout,2,3,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,29,,push the plate to the front of the stove,push the plate to the front of the stove add 29,push_the_plate_to_the_front_of_the_stove_add_29
1996,Objects Layout,2,3,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,3,,push the plate to the front of the stove,push the plate to the front of the stove add 3,push_the_plate_to_the_front_of_the_stove_add_3
1997,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,30,,push the plate to the front of the stove,push the plate to the front of the stove add 30,push_the_plate_to_the_front_of_the_stove_add_30
1998,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,5,,push the plate to the front of the stove,push the plate to the front of the stove add 5,push_the_plate_to_the_front_of_the_stove_add_5
1999,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,6,,push the plate to the front of the stove,push the plate to the front of the stove add 6,push_the_plate_to_the_front_of_the_stove_add_6
2000,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,7,,push the plate to the front of the stove,push the plate to the front of the stove add 7,push_the_plate_to_the_front_of_the_stove_add_7
2001,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,8,,push the plate to the front of the stove,push the plate to the front of the stove add 8,push_the_plate_to_the_front_of_the_stove_add_8
2002,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove,,,,,,,,,,,,9,,push the plate to the front of the stove,push the plate to the front of the stove add 9,push_the_plate_to_the_front_of_the_stove_add_9
2003,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,1,push the plate to the front of the stove moved,push the plate to the front of the stove moved level1 sample2,push_the_plate_to_the_front_of_the_stove_moved_level1_sample2
2004,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,1,push the plate to the front of the stove moved,push the plate to the front of the stove moved level1 sample3,push_the_plate_to_the_front_of_the_stove_moved_level1_sample3
2005,Objects Layout,1,4,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,1,push the plate to the front of the stove moved,push the plate to the front of the stove moved level1 sample4,push_the_plate_to_the_front_of_the_stove_moved_level1_sample4
2006,Objects Layout,5,0,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,2,push the plate to the front of the stove moved,push the plate to the front of the stove moved level2 sample1,push_the_plate_to_the_front_of_the_stove_moved_level2_sample1
2007,Objects Layout,3,2,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,2,push the plate to the front of the stove moved,push the plate to the front of the stove moved level2 sample2,push_the_plate_to_the_front_of_the_stove_moved_level2_sample2
2008,Objects Layout,3,2,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,2,push the plate to the front of the stove moved,push the plate to the front of the stove moved level2 sample3,push_the_plate_to_the_front_of_the_stove_moved_level2_sample3
2009,Objects Layout,4,1,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,2,push the plate to the front of the stove moved,push the plate to the front of the stove moved level2 sample4,push_the_plate_to_the_front_of_the_stove_moved_level2_sample4
2010,Objects Layout,4,1,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,3,push the plate to the front of the stove moved,push the plate to the front of the stove moved level3 sample1,push_the_plate_to_the_front_of_the_stove_moved_level3_sample1
2011,Objects Layout,4,1,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,3,push the plate to the front of the stove moved,push the plate to the front of the stove moved level3 sample2,push_the_plate_to_the_front_of_the_stove_moved_level3_sample2
2012,Objects Layout,4,1,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,3,push the plate to the front of the stove moved,push the plate to the front of the stove moved level3 sample3,push_the_plate_to_the_front_of_the_stove_moved_level3_sample3
2013,Objects Layout,4,1,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,3,push the plate to the front of the stove moved,push the plate to the front of the stove moved level3 sample4,push_the_plate_to_the_front_of_the_stove_moved_level3_sample4
2014,Objects Layout,4,1,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,4,push the plate to the front of the stove moved,push the plate to the front of the stove moved level4 sample1,push_the_plate_to_the_front_of_the_stove_moved_level4_sample1
2015,Objects Layout,5,0,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,4,push the plate to the front of the stove moved,push the plate to the front of the stove moved level4 sample2,push_the_plate_to_the_front_of_the_stove_moved_level4_sample2
2016,Objects Layout,5,0,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,4,push the plate to the front of the stove moved,push the plate to the front of the stove moved level4 sample3,push_the_plate_to_the_front_of_the_stove_moved_level4_sample3
2017,Objects Layout,5,0,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,4,push the plate to the front of the stove moved,push the plate to the front of the stove moved level4 sample4,push_the_plate_to_the_front_of_the_stove_moved_level4_sample4
2018,Objects Layout,5,0,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,5,push the plate to the front of the stove moved,push the plate to the front of the stove moved level5 sample1,push_the_plate_to_the_front_of_the_stove_moved_level5_sample1
2019,Objects Layout,5,0,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,5,push the plate to the front of the stove moved,push the plate to the front of the stove moved level5 sample2,push_the_plate_to_the_front_of_the_stove_moved_level5_sample2
2020,Objects Layout,5,0,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,5,push the plate to the front of the stove moved,push the plate to the front of the stove moved level5 sample3,push_the_plate_to_the_front_of_the_stove_moved_level5_sample3
2021,Objects Layout,5,0,push_the_plate_to_the_front_of_the_stove_moved,,,,,,,,,,,,,5,push the plate to the front of the stove moved,push the plate to the front of the stove moved level5 sample4,push_the_plate_to_the_front_of_the_stove_moved_level5_sample4
2022,Objects Layout,1,4,put_the_bowl_on_the_plate,,,,,,,,,,,,1,,put the bowl on the plate,put the bowl on the plate add 1,put_the_bowl_on_the_plate_add_1
2023,Objects Layout,3,2,put_the_bowl_on_the_plate,,,,,,,,,,,,10,,put the bowl on the plate,put the bowl on the plate add 10,put_the_bowl_on_the_plate_add_10
2024,Objects Layout,1,4,put_the_bowl_on_the_plate,,,,,,,,,,,,12,,put the bowl on the plate,put the bowl on the plate add 12,put_the_bowl_on_the_plate_add_12
2025,Objects Layout,3,2,put_the_bowl_on_the_plate,,,,,,,,,,,,13,,put the bowl on the plate,put the bowl on the plate add 13,put_the_bowl_on_the_plate_add_13
2026,Objects Layout,2,3,put_the_bowl_on_the_plate,,,,,,,,,,,,14,,put the bowl on the plate,put the bowl on the plate add 14,put_the_bowl_on_the_plate_add_14
2027,Objects Layout,2,3,put_the_bowl_on_the_plate,,,,,,,,,,,,15,,put the bowl on the plate,put the bowl on the plate add 15,put_the_bowl_on_the_plate_add_15
2028,Objects Layout,2,3,put_the_bowl_on_the_plate,,,,,,,,,,,,16,,put the bowl on the plate,put the bowl on the plate add 16,put_the_bowl_on_the_plate_add_16
2029,Objects Layout,3,2,put_the_bowl_on_the_plate,,,,,,,,,,,,17,,put the bowl on the plate,put the bowl on the plate add 17,put_the_bowl_on_the_plate_add_17
2030,Objects Layout,1,4,put_the_bowl_on_the_plate,,,,,,,,,,,,18,,put the bowl on the plate,put the bowl on the plate add 18,put_the_bowl_on_the_plate_add_18
2031,Objects Layout,2,3,put_the_bowl_on_the_plate,,,,,,,,,,,,19,,put the bowl on the plate,put the bowl on the plate add 19,put_the_bowl_on_the_plate_add_19
2032,Objects Layout,1,4,put_the_bowl_on_the_plate,,,,,,,,,,,,20,,put the bowl on the plate,put the bowl on the plate add 20,put_the_bowl_on_the_plate_add_20
2033,Objects Layout,2,3,put_the_bowl_on_the_plate,,,,,,,,,,,,21,,put the bowl on the plate,put the bowl on the plate add 21,put_the_bowl_on_the_plate_add_21
